,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
3287,0.4,16.7,1.4,0.4,9.3,24.0,9.0,15.0,97.0,57.0,1020.2,1016.8,6.0,1.0,4.5,16.2,1,0,0,0,1,1,0,0,0,0,0
8661,17.2,27.6,0.0,7.0,13.5,39.0,9.0,24.0,68.0,50.0,1020.6,1017.5,2.0,2.0,21.4,25.5,0,0,0,1,0,1,0,0,0,0,0
5394,16.0,21.1,1.4,1.0,6.2,67.0,19.0,22.0,80.0,82.0,1015.9,1013.1,4.0,7.0,19.3,19.1,1,0,1,0,0,1,0,0,0,0,0
2792,10.2,32.1,0.0,7.8,11.9,33.0,22.0,19.0,52.0,25.0,1021.8,1018.5,1.0,0.0,21.9,31.3,0,0,0,1,0,0,0,0,0,0,1
7858,11.5,29.5,0.0,5.0,11.9,35.0,19.0,28.0,51.0,25.0,1019.0,1012.7,0.0,0.0,17.8,28.4,0,0,1,0,0,1,0,0,0,0,0
656,-1.2,13.6,0.0,0.8,6.3,43.0,7.0,20.0,89.0,51.0,1019.0,1019.4,1.0,6.0,4.0,12.9,0,0,0,0,1,0,0,0,0,1,0
4159,17.5,25.7,0.0,5.4,12.7,31.0,15.0,17.0,67.0,58.0,1018.8,1017.1,3.0,3.0,23.4,23.2,0,0,0,1,0,1,0,0,0,0,0
1240,20.5,28.0,0.4,4.0,8.6,37.0,7.0,26.0,83.0,68.0,1015.8,1013.0,7.0,1.0,23.3,27.4,0,0,0,1,0,1,0,0,0,0,0
5014,9.0,18.5,0.4,6.7,7.2,81.0,41.0,39.0,57.0,39.0,1004.7,1003.3,3.0,8.0,13.8,16.8,0,0,0,0,1,0,0,0,1,0,0
267,16.3,29.1,0.0,8.4,0.9,76.0,24.0,35.0,50.0,73.0,1008.0,1007.1,7.0,7.0,19.0,16.8,0,0,1,0,0,1,0,0,0,0,0
864,8.3,13.0,2.2,1.6,5.2,67.0,24.0,31.0,89.0,72.0,1002.6,1002.3,4.0,7.0,9.0,10.9,1,0,0,0,1,0,0,0,1,0,0
1149,11.9,27.1,0.0,6.2,10.6,33.0,11.0,19.0,79.0,51.0,1015.9,1013.5,2.0,2.0,16.6,25.6,0,1,0,0,0,0,0,0,0,1,0
5958,20.5,25.6,0.0,6.6,1.4,41.0,7.0,13.0,58.0,58.0,1022.1,1020.1,7.0,7.0,24.4,24.3,0,0,0,0,1,0,0,1,0,0,0
4429,10.8,20.2,7.4,4.2,8.9,61.0,31.0,37.0,49.0,38.0,1007.4,1007.7,5.0,5.0,13.9,18.5,1,0,0,1,0,0,0,0,0,1,0
8091,12.3,22.5,0.8,2.0,5.9,35.0,13.0,13.0,79.0,43.0,1017.1,1014.7,7.0,3.0,15.9,22.1,0,0,0,0,1,1,0,0,0,0,0
2786,14.2,30.1,0.0,6.4,8.9,37.0,9.0,4.0,46.0,38.0,1021.9,1019.6,6.0,7.0,19.5,28.2,0,1,0,0,0,0,0,0,1,0,0
2123,13.7,23.9,0.0,2.6,4.2,31.0,9.0,11.0,94.0,61.0,1020.9,1017.4,7.0,2.0,15.2,22.7,0,1,0,0,0,0,0,0,0,1,0
12712,15.3,31.6,0.0,7.4,9.9,39.0,6.0,22.0,72.0,49.0,1014.9,1011.4,1.0,7.0,24.2,30.2,0,0,0,1,0,1,0,0,0,0,0
7561,14.0,27.7,0.2,6.6,9.6,33.0,4.0,26.0,72.0,61.0,1017.9,1013.9,0.0,1.0,22.2,24.6,0,0,0,0,1,0,0,1,0,0,0
3437,25.0,32.8,7.6,3.6,6.7,41.0,9.0,11.0,78.0,74.0,1006.6,1003.0,6.0,7.0,29.3,28.2,1,0,0,1,0,0,1,0,0,0,0
6544,10.8,21.5,82.2,4.6,12.7,37.0,9.0,22.0,57.0,45.0,1026.0,1024.2,3.0,1.0,15.0,20.2,1,0,0,1,0,0,0,0,0,1,0
7611,17.7,25.5,0.0,5.6,12.4,37.0,13.0,24.0,59.0,48.0,1018.9,1016.5,4.0,1.0,21.1,24.3,0,0,0,1,0,1,0,0,0,0,0
4821,13.2,25.9,0.2,9.6,11.7,50.0,31.0,28.0,70.0,29.0,1011.1,1010.1,7.0,3.0,15.7,23.8,0,0,0,1,0,0,0,0,0,1,0
5570,18.8,23.3,0.0,3.8,8.5,33.0,22.0,20.0,74.0,70.0,1019.8,1018.8,5.0,6.0,21.5,21.6,0,1,0,0,0,1,0,0,0,0,0
6543,10.9,19.7,0.0,4.0,11.1,33.0,22.0,20.0,41.0,44.0,1014.2,1011.8,1.0,2.0,16.6,19.1,0,0,1,0,0,1,0,0,0,0,0
7710,5.9,21.7,0.2,3.0,9.8,24.0,9.0,11.0,71.0,33.0,1023.9,1021.2,0.0,1.0,10.7,21.1,0,1,0,0,0,0,0,0,0,1,0
691,14.8,30.7,0.0,13.4,12.1,72.0,28.0,31.0,38.0,12.0,1011.6,1008.2,5.0,3.0,20.1,29.6,0,0,0,1,0,0,0,0,0,0,1
4033,8.7,15.2,0.6,3.8,5.2,61.0,31.0,33.0,68.0,63.0,1016.9,1017.5,7.0,7.0,12.1,13.8,0,0,1,0,0,0,0,0,0,1,0
6860,8.2,15.4,0.0,4.0,10.9,39.0,22.0,24.0,48.0,45.0,1021.9,1022.5,1.0,1.0,13.0,14.8,0,0,0,0,1,1,0,0,0,0,0
4735,20.4,38.3,0.0,13.4,13.1,41.0,13.0,13.0,45.0,21.0,1010.4,1006.5,0.0,0.0,26.3,38.0,0,0,0,1,0,0,0,0,0,0,1
165,4.0,16.6,0.2,1.2,4.3,31.0,15.0,11.0,66.0,47.0,1019.3,1016.1,7.0,5.0,9.3,15.7,0,0,0,0,1,0,0,0,0,0,1
865,17.7,36.4,0.0,11.2,12.3,39.0,26.0,22.0,34.0,15.0,1016.2,1011.5,1.0,2.0,26.1,34.6,0,0,1,0,0,0,1,0,0,0,0
1641,6.1,19.3,0.0,5.4,10.2,43.0,19.0,26.0,55.0,31.0,1027.2,1024.0,4.0,1.0,12.5,18.7,0,0,0,0,1,0,1,0,0,0,0
8277,11.5,28.8,0.0,10.0,7.3,28.0,13.0,13.0,49.0,23.0,1013.2,1009.8,6.0,7.0,17.2,27.2,0,0,0,1,0,0,0,0,0,1,0
7631,16.7,36.2,0.0,8.6,11.3,50.0,7.0,19.0,36.0,14.0,1008.7,1007.1,0.0,2.0,24.7,35.1,0,0,0,1,0,0,0,0,0,1,0
14264,10.8,22.1,2.2,1.4,2.3,28.0,11.0,4.0,85.0,56.0,1020.4,1017.7,8.0,7.0,12.5,19.9,1,0,1,0,0,0,0,0,0,1,0
5157,14.0,28.7,0.0,4.4,2.5,22.0,7.0,9.0,51.0,40.0,1018.0,1015.7,7.0,7.0,21.5,28.2,0,1,0,0,0,0,0,0,0,0,1
10250,3.6,22.1,0.0,3.0,11.2,22.0,9.0,13.0,67.0,32.0,1034.6,1030.5,0.0,0.0,11.5,21.9,0,1,0,0,0,1,0,0,0,0,0
10305,7.8,12.1,21.0,0.8,3.4,50.0,22.0,13.0,81.0,91.0,1006.1,1006.7,6.0,8.0,9.1,8.1,1,0,0,0,1,0,0,0,0,1,0
320,3.2,18.0,0.0,7.4,12.2,48.0,26.0,15.0,47.0,25.0,1026.6,1022.8,1.0,2.0,9.1,16.3,0,0,1,0,0,0,0,0,0,1,0
3526,21.2,25.3,6.8,2.8,0.1,43.0,19.0,26.0,84.0,84.0,1019.4,1017.8,8.0,8.0,23.3,23.7,1,0,0,0,1,0,0,1,0,0,0
2952,6.4,21.7,0.2,0.4,11.1,33.0,15.0,9.0,74.0,46.0,1023.6,1020.0,4.0,2.0,12.7,19.8,0,0,1,0,0,0,0,0,1,0,0
12313,14.3,26.7,0.6,5.0,10.4,37.0,9.0,22.0,94.0,54.0,1021.0,1019.6,3.0,2.0,16.8,25.0,0,0,0,1,0,1,0,0,0,0,0
3210,16.8,29.8,0.0,6.4,11.0,39.0,7.0,20.0,52.0,28.0,1014.6,1010.8,3.0,4.0,21.6,29.4,0,1,0,0,0,0,1,0,0,0,0
6833,7.3,15.8,6.4,3.8,6.4,31.0,15.0,11.0,71.0,36.0,1012.6,1009.1,6.0,7.0,9.9,14.6,1,0,1,0,0,0,0,0,0,1,0
1235,17.7,28.8,0.0,5.2,10.5,24.0,7.0,11.0,68.0,53.0,1016.8,1014.0,1.0,2.0,23.9,26.6,0,1,0,0,0,0,0,1,0,0,0
5757,10.8,24.7,0.0,11.4,12.7,44.0,30.0,22.0,49.0,14.0,1022.8,1019.8,0.0,0.0,14.7,23.1,0,0,1,0,0,0,0,0,1,0,0
11396,18.0,22.1,1.2,5.2,2.1,41.0,6.0,19.0,76.0,80.0,1013.6,1013.0,7.0,8.0,20.3,19.0,1,0,1,0,0,1,0,0,0,0,0
6745,22.9,31.3,0.0,7.2,9.6,44.0,20.0,24.0,59.0,53.0,1011.1,1007.9,2.0,4.0,27.4,30.4,0,1,0,0,0,0,0,1,0,0,0
4556,19.7,32.9,0.0,8.0,10.5,35.0,17.0,15.0,44.0,35.0,1016.9,1013.2,3.0,1.0,25.6,32.2,0,1,0,0,0,0,1,0,0,0,0
6608,18.1,24.4,0.0,3.0,1.3,31.0,15.0,22.0,74.0,67.0,1019.7,1015.9,8.0,6.0,20.5,23.9,0,0,0,0,1,0,0,1,0,0,0
3581,18.8,31.2,0.0,5.8,10.9,56.0,9.0,28.0,87.0,28.0,1018.2,1013.9,2.0,2.0,23.8,30.7,0,0,0,0,1,0,1,0,0,0,0
8141,6.6,18.5,0.0,2.4,3.4,63.0,28.0,19.0,59.0,55.0,1004.5,999.6,7.0,7.0,11.4,16.7,0,0,0,0,1,0,0,0,0,1,0
7768,24.3,31.9,0.8,4.6,8.0,41.0,22.0,28.0,81.0,69.0,1012.8,1008.9,7.0,4.0,27.3,31.0,0,1,0,0,0,0,0,1,0,0,0
14073,8.6,24.2,0.6,2.4,2.1,31.0,9.0,20.0,99.0,42.0,1020.5,1016.7,8.0,6.0,12.8,23.6,0,1,0,0,0,0,0,0,0,1,0
9398,7.5,22.3,0.0,4.0,0.7,46.0,9.0,20.0,60.0,23.0,1014.6,1012.6,8.0,8.0,16.2,20.7,0,0,1,0,0,1,0,0,0,0,0
4932,5.3,12.4,1.0,3.4,4.0,56.0,24.0,28.0,79.0,54.0,1023.1,1024.7,5.0,6.0,6.4,11.5,0,1,0,0,0,0,0,0,0,1,0
5824,24.4,33.4,0.0,7.0,11.1,24.0,2.0,17.0,68.0,61.0,1011.8,1009.0,3.0,3.0,30.4,32.0,0,1,0,0,0,0,0,1,0,0,0
5577,19.4,36.5,0.0,18.2,13.3,57.0,28.0,30.0,45.0,5.0,1012.1,1010.0,0.0,0.0,22.6,33.8,0,0,0,1,0,0,0,0,1,0,0
5594,26.7,37.4,0.0,14.2,10.0,59.0,30.0,22.0,42.0,27.0,1012.9,1010.0,3.0,6.0,28.6,35.3,0,1,0,0,0,0,0,0,1,0,0
1850,10.5,22.4,3.2,0.6,9.1,31.0,13.0,20.0,86.0,54.0,1021.3,1017.9,1.0,5.0,14.8,21.4,1,0,0,0,1,0,0,0,0,0,1
2891,6.2,16.9,0.0,0.6,9.2,26.0,7.0,11.0,89.0,51.0,1025.4,1021.9,2.0,1.0,10.9,16.6,0,1,0,0,0,0,0,0,0,1,0
12451,11.6,31.7,0.0,6.6,3.4,50.0,6.0,24.0,60.0,17.0,1005.8,1000.8,8.0,5.0,17.9,30.7,0,0,1,0,0,1,0,0,0,0,0
1426,13.0,25.3,0.0,15.0,11.9,50.0,30.0,24.0,20.0,11.0,1023.1,1017.6,1.0,1.0,16.9,23.8,0,0,1,0,0,0,1,0,0,0,0
4513,23.7,32.8,7.4,3.4,9.2,39.0,19.0,20.0,86.0,51.0,1012.0,1009.4,7.0,3.0,26.4,32.6,1,1,0,0,0,0,1,0,0,0,0
14163,7.2,11.4,3.0,2.0,8.2,65.0,15.0,17.0,66.0,80.0,1013.0,1016.1,1.0,1.0,8.4,7.7,1,0,0,0,1,0,0,0,0,1,0
9562,18.8,22.6,4.0,6.0,0.8,33.0,13.0,20.0,90.0,95.0,1009.0,1006.8,8.0,8.0,18.9,20.0,1,1,0,0,0,1,0,0,0,0,0
2480,19.8,23.6,0.0,5.8,0.5,54.0,33.0,28.0,60.0,89.0,1021.1,1022.1,7.0,7.0,23.3,19.7,0,1,0,0,0,0,0,0,0,0,1
7080,6.6,19.4,0.0,4.8,9.8,33.0,17.0,6.0,49.0,29.0,1028.8,1027.0,1.0,1.0,11.5,19.3,0,1,0,0,0,1,0,0,0,0,0
14,11.4,19.3,0.4,4.4,2.8,43.0,15.0,22.0,89.0,72.0,1013.6,1012.6,7.0,7.0,14.1,18.4,0,0,0,1,0,0,0,0,1,0,0
585,23.0,28.5,0.2,5.0,1.2,35.0,15.0,17.0,69.0,81.0,1011.9,1009.2,8.0,8.0,25.9,25.9,0,1,0,0,0,0,0,1,0,0,0
5639,3.8,17.1,0.0,3.4,10.6,26.0,9.0,9.0,66.0,42.0,1026.6,1023.5,0.0,0.0,10.0,16.3,0,0,0,0,1,0,0,0,0,0,1
2764,17.6,29.3,0.0,8.0,10.3,41.0,7.0,20.0,78.0,43.0,1013.4,1011.4,6.0,5.0,20.7,28.8,0,0,0,1,0,0,0,0,1,0,0
5845,12.7,27.7,0.0,10.2,9.0,35.0,20.0,4.0,41.0,21.0,1020.7,1016.6,0.0,0.0,18.8,26.3,0,1,0,0,0,0,0,0,1,0,0
8327,22.2,33.7,0.0,7.0,8.0,33.0,13.0,9.0,63.0,40.0,1006.6,1005.2,7.0,5.0,24.2,32.5,0,0,0,1,0,0,0,0,0,1,0
191,19.8,32.9,0.0,9.0,12.4,31.0,7.0,15.0,54.0,52.0,1013.8,1010.0,1.0,6.0,28.1,31.1,0,0,0,1,0,0,0,1,0,0,0
644,11.7,31.1,0.0,9.2,12.7,50.0,31.0,19.0,14.0,9.0,1019.9,1015.5,0.0,0.0,24.3,30.2,0,0,1,0,0,0,0,0,0,0,1
1025,4.2,12.2,5.2,0.4,7.6,52.0,19.0,24.0,62.0,48.0,1019.7,1020.6,3.0,1.0,8.4,11.1,1,0,0,0,1,0,0,0,0,1,0
4029,12.0,17.8,0.0,2.4,9.5,28.0,7.0,17.0,75.0,58.0,1023.2,1020.8,2.0,2.0,15.1,16.7,0,0,0,0,1,1,0,0,0,0,0
8049,12.6,23.7,0.0,4.0,9.7,28.0,17.0,17.0,43.0,40.0,1021.1,1018.5,1.0,3.0,16.6,22.0,0,1,0,0,0,1,0,0,0,0,0
2293,11.7,20.9,0.0,2.8,7.3,35.0,6.0,13.0,74.0,53.0,1030.4,1027.8,7.0,1.0,14.4,19.7,0,0,0,0,1,0,0,1,0,0,0
5177,24.8,32.6,34.8,8.0,8.0,37.0,15.0,15.0,82.0,69.0,1007.4,1005.1,7.0,8.0,28.8,29.7,1,1,0,0,0,0,1,0,0,0,0
3866,7.2,16.2,3.8,12.2,11.2,59.0,31.0,28.0,83.0,42.0,1016.1,1019.1,7.0,3.0,8.6,14.0,1,0,1,0,0,0,0,0,1,0,0
1079,12.9,25.4,0.0,8.4,9.8,48.0,15.0,20.0,49.0,45.0,1010.9,1009.3,7.0,5.0,21.3,23.2,0,0,0,1,0,0,0,0,0,0,1
123,19.1,31.3,0.0,4.0,11.8,28.0,7.0,13.0,68.0,63.0,1013.4,1009.6,1.0,3.0,25.9,28.3,0,0,1,0,0,0,0,1,0,0,0
2836,7.9,24.4,0.0,5.0,10.5,33.0,7.0,19.0,47.0,27.0,1027.6,1024.3,0.0,0.0,16.7,23.4,0,1,0,0,0,0,0,0,0,0,1
1958,4.4,17.4,0.0,5.2,6.5,35.0,13.0,22.0,57.0,39.0,1027.8,1026.1,6.0,1.0,10.8,17.0,0,0,0,0,1,0,1,0,0,0,0
7215,10.4,15.8,0.0,2.0,4.3,39.0,15.0,17.0,61.0,59.0,1017.1,1016.1,7.0,7.0,11.4,15.0,0,0,0,0,1,0,0,0,0,1,0
2317,12.3,22.3,3.6,7.0,10.5,39.0,15.0,15.0,39.0,23.0,1018.0,1016.4,0.0,0.0,15.4,21.8,1,0,0,0,1,0,0,1,0,0,0
2474,1.1,17.1,0.0,3.0,7.1,87.0,19.0,35.0,52.0,40.0,1009.0,1003.4,1.0,4.0,12.7,15.3,0,0,0,0,1,0,0,0,0,1,0
197,6.6,11.7,9.4,1.2,1.6,72.0,13.0,31.0,90.0,88.0,1005.5,1002.8,7.0,7.0,9.4,11.4,1,0,0,0,1,0,0,0,1,0,0
4100,6.2,20.1,0.0,7.0,9.6,31.0,11.0,19.0,65.0,41.0,1019.5,1017.1,1.0,7.0,13.1,19.0,0,0,1,0,0,0,0,0,0,1,0
5916,17.1,38.0,0.0,14.8,12.4,48.0,17.0,17.0,9.0,2.0,1020.9,1017.0,4.0,2.0,24.8,37.1,0,0,1,0,0,0,0,0,1,0,0
1854,19.6,32.8,0.0,6.8,10.4,28.0,7.0,9.0,54.0,55.0,1014.4,1008.5,1.0,1.0,26.8,30.5,0,1,0,0,0,0,0,1,0,0,0
2669,11.8,21.4,1.0,3.6,3.0,20.0,6.0,4.0,87.0,58.0,1025.0,1021.5,6.0,4.0,13.9,20.5,0,0,0,0,1,0,0,1,0,0,0
3276,4.3,21.7,0.0,2.0,9.6,19.0,6.0,11.0,80.0,42.0,1031.8,1028.2,1.0,1.0,11.0,20.6,0,0,0,0,1,0,0,0,0,0,1
6380,7.8,14.3,0.0,1.6,4.8,93.0,26.0,35.0,60.0,54.0,1004.2,1006.9,4.0,6.0,13.9,13.2,0,0,0,0,1,0,0,0,0,1,0
12025,3.8,15.8,0.0,3.6,9.4,44.0,24.0,26.0,61.0,42.0,1021.0,1016.6,1.0,1.0,9.5,15.5,0,0,0,0,1,1,0,0,0,0,0
577,9.2,17.5,0.0,2.0,5.9,35.0,24.0,11.0,61.0,46.0,1027.4,1025.1,7.0,4.0,12.3,16.2,0,0,0,0,1,0,0,0,0,0,1
3129,16.7,32.4,0.0,11.6,12.4,39.0,15.0,13.0,54.0,29.0,1013.7,1011.1,0.0,1.0,19.7,32.0,0,0,0,1,0,0,0,0,0,0,1
9602,9.2,26.6,0.0,9.4,10.5,43.0,15.0,20.0,68.0,35.0,1017.9,1014.0,6.0,1.0,12.5,24.6,0,1,0,0,0,0,0,0,0,1,0
1329,13.9,18.7,0.0,12.2,12.6,52.0,28.0,31.0,59.0,42.0,1018.5,1021.6,5.0,5.0,16.3,17.7,0,0,1,0,0,0,0,0,1,0,0
1903,4.8,24.0,0.0,8.0,11.1,43.0,20.0,24.0,33.0,23.0,1023.6,1019.0,3.0,5.0,14.8,23.3,0,1,0,0,0,0,1,0,0,0,0
1101,16.3,29.0,0.0,7.2,12.0,37.0,11.0,22.0,75.0,43.0,1018.1,1014.5,3.0,1.0,19.2,27.8,0,0,0,1,0,0,0,0,0,1,0
10742,14.8,18.0,0.0,8.6,7.9,50.0,15.0,30.0,75.0,84.0,1008.9,1008.8,7.0,7.0,15.0,13.9,0,0,1,0,0,0,0,0,0,1,0
325,14.8,24.4,1.2,0.2,7.2,30.0,7.0,13.0,85.0,60.0,1017.1,1013.4,2.0,6.0,18.2,21.3,1,0,0,0,1,0,0,1,0,0,0
2149,9.1,19.6,0.0,4.8,0.0,48.0,33.0,9.0,78.0,79.0,1010.8,1007.8,7.0,8.0,18.4,17.7,0,0,1,0,0,1,0,0,0,0,0
3614,22.5,37.6,0.0,13.6,10.3,46.0,31.0,7.0,42.0,23.0,1015.9,1010.8,2.0,7.0,26.7,34.6,0,0,0,1,0,1,0,0,0,0,0
83,6.1,25.4,0.0,4.8,10.0,39.0,22.0,15.0,69.0,32.0,1021.4,1018.6,7.0,7.0,14.3,24.5,0,0,0,1,0,0,0,0,1,0,0
1765,14.9,22.5,0.0,2.0,5.3,46.0,15.0,28.0,98.0,70.0,1013.1,1011.1,8.0,3.0,16.4,20.2,0,1,0,0,0,0,0,0,1,0,0
6391,5.7,10.8,0.0,4.0,0.8,76.0,35.0,39.0,65.0,61.0,1015.9,1014.6,7.0,7.0,7.6,9.4,0,0,0,0,1,0,0,0,0,1,0
3850,13.1,20.9,0.0,6.8,6.7,39.0,20.0,22.0,71.0,62.0,1018.0,1019.1,3.0,7.0,16.2,18.6,0,1,0,0,0,0,0,0,0,1,0
4955,6.9,16.7,0.0,2.8,5.5,24.0,11.0,13.0,78.0,42.0,1030.3,1028.5,6.0,6.0,11.5,15.9,0,0,0,0,1,0,0,0,1,0,0
2374,2.7,23.2,0.0,6.6,10.2,24.0,9.0,9.0,50.0,19.0,1021.8,1018.2,0.0,0.0,13.5,22.5,0,1,0,0,0,1,0,0,0,0,0
1959,1.9,16.0,0.0,3.8,9.2,41.0,15.0,28.0,58.0,37.0,1031.3,1027.8,5.0,1.0,10.4,15.2,0,0,0,0,1,0,1,0,0,0,0
11444,20.2,31.2,3.0,6.0,11.0,48.0,11.0,20.0,73.0,21.0,1014.9,1012.8,6.0,1.0,22.2,30.0,1,0,0,1,0,1,0,0,0,0,0
3152,26.5,31.1,0.4,5.4,1.3,35.0,22.0,24.0,89.0,73.0,1006.6,1004.5,7.0,7.0,27.7,29.5,0,1,0,0,0,0,1,0,0,0,0
5373,22.0,32.0,0.0,6.6,8.7,31.0,7.0,20.0,65.0,65.0,1014.6,1011.4,4.0,3.0,28.5,30.7,0,1,0,0,0,0,0,1,0,0,0
2097,9.0,19.5,0.0,3.2,6.9,39.0,15.0,26.0,47.0,36.0,1013.0,1011.1,4.0,6.0,13.6,18.7,0,0,0,0,1,1,0,0,0,0,0
3797,9.9,19.3,0.6,1.4,8.5,52.0,26.0,28.0,57.0,59.0,1012.8,1012.7,4.0,6.0,15.6,15.9,0,0,0,0,1,0,0,0,1,0,0
8046,8.2,21.7,0.0,3.8,8.7,28.0,13.0,13.0,71.0,38.0,1025.7,1021.4,1.0,3.0,14.4,21.4,0,1,0,0,0,0,0,0,0,1,0
1183,19.9,30.5,32.2,6.4,12.1,35.0,7.0,17.0,68.0,59.0,1010.1,1008.1,3.0,4.0,26.5,27.6,1,0,0,1,0,0,0,1,0,0,0
4206,6.9,18.2,0.0,3.4,6.1,28.0,11.0,9.0,63.0,44.0,1024.2,1024.1,2.0,7.0,13.3,17.3,0,1,0,0,0,0,0,0,0,1,0
10037,3.3,20.2,0.0,3.8,8.4,30.0,17.0,20.0,60.0,37.0,1029.1,1024.2,1.0,7.0,11.5,19.3,0,0,1,0,0,1,0,0,0,0,0
3568,19.8,29.6,0.0,7.2,10.6,52.0,24.0,20.0,69.0,26.0,1013.8,1010.3,6.0,6.0,23.1,28.4,0,0,0,0,1,0,1,0,0,0,0
4764,13.1,18.6,0.2,3.8,7.6,31.0,15.0,19.0,60.0,64.0,1020.2,1018.0,4.0,5.0,17.0,17.2,0,0,1,0,0,1,0,0,0,0,0
1410,10.8,18.4,11.6,2.6,3.7,52.0,28.0,17.0,51.0,89.0,1007.7,1009.4,7.0,8.0,15.7,13.0,1,0,1,0,0,1,0,0,0,0,0
373,11.5,21.7,0.0,3.0,9.2,22.0,9.0,9.0,77.0,55.0,1023.0,1018.4,6.0,6.0,14.8,20.3,0,0,0,0,1,0,0,1,0,0,0
3674,20.9,32.9,0.0,6.8,10.9,31.0,9.0,20.0,74.0,50.0,1015.2,1010.8,1.0,1.0,26.9,31.6,0,0,1,0,0,0,1,0,0,0,0
6008,12.8,18.4,4.0,3.0,7.4,31.0,11.0,17.0,77.0,58.0,1021.6,1020.0,6.0,3.0,13.5,16.0,1,1,0,0,0,0,0,0,0,1,0
14016,17.2,35.5,0.0,8.6,11.1,50.0,6.0,11.0,73.0,41.0,1018.6,1016.3,5.0,7.0,22.9,31.7,0,0,0,1,0,0,0,0,0,1,0
10007,5.9,19.7,2.8,1.8,9.6,22.0,15.0,11.0,81.0,47.0,1022.0,1019.1,1.0,1.0,9.2,19.1,1,0,0,0,1,1,0,0,0,0,0
5463,5.0,21.9,0.0,3.8,11.5,35.0,11.0,20.0,69.0,44.0,1012.8,1008.0,1.0,1.0,13.1,21.2,0,0,1,0,0,0,0,0,0,1,0
5054,12.3,26.7,0.0,8.0,10.8,44.0,15.0,20.0,44.0,17.0,1020.5,1017.4,3.0,1.0,19.7,25.9,0,0,1,0,0,0,0,0,1,0,0
10802,17.6,33.5,0.0,11.6,12.9,50.0,37.0,22.0,47.0,19.0,1019.6,1014.8,0.0,1.0,22.2,31.5,0,0,0,1,0,1,0,0,0,0,0
274,10.7,28.8,0.0,9.0,12.2,50.0,15.0,17.0,13.0,8.0,1019.6,1016.1,0.0,1.0,22.7,28.1,0,0,1,0,0,0,1,0,0,0,0
226,15.4,26.7,0.4,5.2,1.4,48.0,19.0,26.0,40.0,20.0,1004.8,1005.0,7.0,7.0,20.7,25.7,0,0,0,0,1,1,0,0,0,0,0
2474,2.9,15.9,0.0,3.2,8.9,35.0,13.0,24.0,70.0,31.0,1022.2,1020.1,0.0,2.0,10.3,15.2,0,0,0,0,1,1,0,0,0,0,0
2970,6.8,19.9,0.0,3.6,12.9,35.0,17.0,11.0,64.0,32.0,1025.0,1021.9,1.0,1.0,11.7,18.7,0,0,1,0,0,0,0,0,1,0,0
11753,2.1,20.0,0.0,2.6,9.8,24.0,11.0,13.0,84.0,54.0,1023.6,1019.2,1.0,5.0,9.5,18.5,0,0,0,0,1,1,0,0,0,0,0
4027,6.3,20.1,0.0,2.6,9.2,31.0,15.0,13.0,78.0,52.0,1021.3,1019.6,2.0,3.0,14.7,18.5,0,1,0,0,0,0,0,0,1,0,0
247,20.2,30.5,0.0,6.4,9.3,46.0,7.0,13.0,65.0,57.0,1012.5,1007.3,3.0,1.0,25.9,29.3,0,1,0,0,0,0,0,1,0,0,0
439,15.4,29.5,0.0,7.6,8.9,31.0,7.0,11.0,59.0,27.0,1017.7,1012.7,6.0,7.0,17.2,27.6,0,0,0,1,0,0,0,0,0,1,0
5128,16.9,21.8,0.0,2.6,10.7,57.0,19.0,31.0,82.0,71.0,1013.7,1013.6,2.0,2.0,20.4,21.0,0,0,1,0,0,1,0,0,0,0,0
10337,-0.4,15.7,0.0,1.2,8.9,28.0,7.0,19.0,92.0,45.0,1032.6,1029.7,6.0,1.0,4.5,14.9,0,0,0,0,1,1,0,0,0,0,0
1175,18.4,39.6,0.0,13.0,11.5,43.0,28.0,20.0,7.0,6.0,1014.4,1010.2,1.0,1.0,31.9,37.4,0,0,1,0,0,0,1,0,0,0,0
1780,23.0,39.5,1.0,10.8,7.2,52.0,20.0,11.0,32.0,16.0,1010.7,1006.7,6.0,6.0,31.6,38.3,0,0,1,0,0,0,1,0,0,0,0
2515,22.0,34.1,0.0,6.2,10.7,50.0,17.0,15.0,49.0,36.0,1012.2,1008.8,2.0,2.0,26.2,33.5,0,1,0,0,0,0,1,0,0,0,0
465,17.9,26.9,1.2,6.6,6.5,31.0,13.0,15.0,59.0,85.0,1023.3,1021.1,3.0,7.0,25.5,20.9,1,0,1,0,0,0,0,1,0,0,0
302,16.8,28.9,0.0,10.0,10.8,70.0,31.0,41.0,44.0,22.0,1016.3,1011.8,1.0,1.0,22.5,28.4,0,0,1,0,0,0,0,0,0,1,0
8628,18.2,23.0,0.0,12.2,5.8,41.0,19.0,28.0,56.0,50.0,1014.9,1015.3,3.0,4.0,21.1,20.4,0,0,0,1,0,1,0,0,0,0,0
3209,16.2,26.6,0.0,5.4,5.8,50.0,24.0,26.0,51.0,36.0,1025.2,1022.3,7.0,7.0,19.5,26.0,0,1,0,0,0,0,0,0,0,1,0
