,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustSpeed,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,Autumn,Spring,Summer,Winter,NSW,NT,QLD,SA,VIC,WA
14409,10.8,17.9,0.0,2.2,5.1,24.0,2.0,13.0,80.0,70.0,1030.0,1028.8,7.0,6.0,13.9,17.0,0,1,0,0,0,0,0,0,0,1,0
543,16.9,24.2,3.2,2.6,12.0,30.0,20.0,15.0,59.0,47.0,1015.5,1013.5,2.0,2.0,21.2,23.3,1,0,0,1,0,1,0,0,0,0,0
3255,18.0,33.7,0.0,5.4,11.1,37.0,13.0,28.0,55.0,31.0,1014.2,1011.6,6.0,1.0,28.4,31.3,0,0,1,0,0,0,0,1,0,0,0
484,13.6,17.3,17.6,1.0,6.5,57.0,28.0,30.0,79.0,62.0,1008.5,1008.6,6.0,7.0,16.6,16.2,1,1,0,0,0,0,0,0,1,0,0
2360,13.1,25.7,0.0,4.0,8.2,31.0,2.0,6.0,61.0,73.0,1021.8,1018.2,1.0,7.0,22.1,16.2,0,0,1,0,0,0,0,1,0,0,0
5206,23.6,33.6,24.6,6.6,8.5,46.0,7.0,13.0,83.0,59.0,1009.7,1006.3,7.0,3.0,26.8,31.7,1,1,0,0,0,0,1,0,0,0,0
2669,7.6,23.5,0.0,7.2,13.4,37.0,13.0,20.0,68.0,43.0,1024.3,1022.2,0.0,0.0,14.8,22.5,0,0,0,1,0,0,0,0,0,1,0
4172,25.5,34.2,0.0,7.2,8.8,33.0,15.0,15.0,75.0,42.0,1009.4,1005.5,7.0,7.0,28.1,33.7,0,1,0,0,0,0,1,0,0,0,0
1792,6.6,18.0,0.0,2.6,8.6,50.0,24.0,31.0,46.0,47.0,1018.3,1017.6,1.0,5.0,14.3,17.1,0,0,0,0,1,1,0,0,0,0,0
9735,4.3,16.8,0.0,2.4,6.0,26.0,15.0,13.0,85.0,46.0,1028.2,1025.4,2.0,6.0,9.0,15.4,0,0,0,0,1,0,0,0,0,1,0
8842,5.0,24.2,0.0,5.2,11.5,24.0,13.0,9.0,53.0,26.0,1034.0,1028.4,0.0,0.0,15.5,23.2,0,0,1,0,0,0,0,0,0,1,0
2135,14.8,28.0,0.0,5.0,10.3,43.0,24.0,26.0,56.0,23.0,1027.0,1023.5,0.0,0.0,19.4,27.7,0,1,0,0,0,0,0,0,0,0,1
1524,29.7,41.2,0.0,11.6,7.6,56.0,28.0,20.0,35.0,21.0,1005.3,1002.3,7.0,7.0,34.1,39.4,0,0,0,1,0,0,1,0,0,0,0
1793,19.4,27.8,1.4,7.0,1.5,30.0,7.0,9.0,65.0,61.0,1020.4,1018.3,5.0,7.0,25.8,25.9,1,0,0,1,0,0,0,1,0,0,0
2528,8.1,15.6,28.0,6.6,6.2,54.0,33.0,33.0,61.0,35.0,1010.8,1011.9,4.0,6.0,10.4,14.6,1,0,1,0,0,1,0,0,0,0,0
4889,19.0,29.0,0.0,6.8,10.6,50.0,28.0,37.0,54.0,49.0,1017.9,1014.2,3.0,2.0,25.5,26.9,0,0,1,0,0,0,0,1,0,0,0
1506,17.5,26.8,0.0,7.0,8.4,37.0,6.0,17.0,64.0,50.0,1020.8,1019.2,4.0,7.0,24.2,25.0,0,1,0,0,0,0,0,1,0,0,0
2150,20.7,29.2,0.0,6.8,9.6,39.0,15.0,15.0,50.0,51.0,1017.6,1016.9,4.0,3.0,26.5,28.3,0,0,0,1,0,0,0,1,0,0,0
1603,17.9,25.9,6.4,2.0,3.2,37.0,15.0,26.0,80.0,77.0,1016.7,1014.8,7.0,7.0,22.6,23.9,1,1,0,0,0,1,0,0,0,0,0
10202,16.3,30.6,0.0,6.4,7.0,44.0,17.0,7.0,72.0,41.0,1015.6,1011.9,7.0,7.0,21.2,29.7,0,0,0,1,0,1,0,0,0,0,0
2595,17.4,32.0,0.0,5.8,10.6,35.0,11.0,22.0,71.0,45.0,1014.5,1011.0,1.0,0.0,25.3,29.3,0,0,0,0,1,0,1,0,0,0,0
11376,2.7,20.7,0.0,4.2,11.7,33.0,6.0,19.0,61.0,34.0,1027.6,1026.3,0.0,1.0,14.7,20.5,0,0,1,0,0,1,0,0,0,0,0
2244,13.1,25.5,0.0,3.0,9.7,15.0,6.0,2.0,81.0,59.0,1024.8,1021.2,5.0,5.0,17.6,25.2,0,1,0,0,0,0,0,1,0,0,0
3419,20.7,23.3,0.6,15.6,0.6,48.0,15.0,19.0,87.0,83.0,1008.4,1006.6,8.0,8.0,21.2,22.3,0,0,1,0,0,1,0,0,0,0,0
11756,14.2,19.8,3.8,1.6,4.9,44.0,24.0,24.0,95.0,94.0,1011.9,1012.0,8.0,8.0,15.5,16.7,1,1,0,0,0,0,0,0,0,1,0
228,6.6,15.3,2.2,1.6,4.7,41.0,22.0,24.0,97.0,66.0,1017.8,1015.2,7.0,7.0,9.2,15.0,1,0,0,0,1,0,0,0,1,0,0
5384,23.2,28.7,14.0,10.0,4.3,41.0,15.0,30.0,88.0,81.0,1015.7,1013.0,7.0,3.0,25.3,27.7,1,1,0,0,0,0,0,1,0,0,0
7829,16.1,23.7,0.0,17.4,9.2,57.0,9.0,30.0,54.0,16.0,1016.3,1016.0,7.0,1.0,17.9,22.7,0,0,1,0,0,0,0,0,0,1,0
5235,18.6,24.1,2.4,2.2,5.4,24.0,13.0,9.0,73.0,73.0,1014.6,1014.2,6.0,5.0,22.5,22.0,1,1,0,0,0,1,0,0,0,0,0
2528,23.3,33.0,0.0,7.4,9.3,39.0,17.0,19.0,69.0,40.0,1013.3,1009.5,7.0,3.0,26.0,32.5,0,1,0,0,0,0,1,0,0,0,0
4397,12.8,18.3,0.0,3.6,0.9,54.0,7.0,22.0,89.0,93.0,1007.2,1005.1,8.0,7.0,13.9,15.2,0,0,1,0,0,0,0,0,0,1,0
6966,22.4,29.7,0.0,9.8,12.0,41.0,26.0,31.0,57.0,55.0,1015.4,1011.6,3.0,2.0,27.0,28.2,0,0,1,0,0,0,0,1,0,0,0
4813,15.2,21.2,0.0,7.4,11.4,35.0,20.0,19.0,49.0,45.0,1020.4,1019.3,1.0,2.0,18.8,20.1,0,0,1,0,0,1,0,0,0,0,0
11933,13.4,25.3,1.6,3.6,12.0,41.0,19.0,26.0,74.0,86.0,1011.6,1009.2,1.0,8.0,18.3,15.6,1,0,1,0,0,0,0,0,0,1,0
11900,5.4,12.4,0.2,1.4,0.0,30.0,13.0,13.0,64.0,92.0,1007.8,1005.2,7.0,8.0,11.6,10.9,0,0,1,0,0,0,0,0,0,1,0
13767,9.3,22.1,0.0,4.2,9.4,56.0,22.0,24.0,51.0,44.0,1022.2,1020.0,6.0,7.0,18.1,21.3,0,1,0,0,0,0,0,0,0,1,0
430,16.1,28.6,0.0,2.8,10.8,24.0,2.0,11.0,66.0,31.0,1019.1,1017.1,1.0,5.0,20.5,27.7,0,1,0,0,0,1,0,0,0,0,0
13553,10.8,15.3,20.6,8.4,8.3,93.0,41.0,28.0,62.0,45.0,1002.6,1010.7,6.0,6.0,12.7,14.6,1,0,1,0,0,0,0,0,0,1,0
5401,12.3,22.4,0.0,5.4,8.3,70.0,35.0,37.0,65.0,47.0,1021.7,1016.7,2.0,5.0,16.5,20.7,0,0,1,0,0,0,0,0,0,1,0
6508,17.2,30.1,0.0,6.0,9.7,31.0,6.0,24.0,67.0,57.0,1014.3,1010.3,1.0,1.0,26.2,28.3,0,1,0,0,0,0,0,1,0,0,0
6223,13.4,27.6,0.0,5.2,13.8,33.0,9.0,9.0,57.0,42.0,1018.7,1014.9,1.0,4.0,17.5,25.4,0,0,0,1,0,0,0,0,0,1,0
462,8.1,20.1,0.0,3.0,10.5,44.0,7.0,13.0,56.0,36.0,1024.7,1021.6,1.0,2.0,14.1,19.7,0,1,0,0,0,1,0,0,0,0,0
6383,20.3,22.4,0.0,3.6,0.1,43.0,19.0,20.0,82.0,96.0,1022.5,1019.2,8.0,8.0,21.4,19.7,0,1,0,0,0,1,0,0,0,0,0
8396,1.0,14.1,0.0,1.4,7.8,35.0,11.0,19.0,86.0,47.0,1025.7,1023.4,0.0,3.0,4.7,13.5,0,0,0,0,1,0,0,0,0,1,0
5313,24.4,32.6,2.8,6.0,10.5,39.0,15.0,24.0,66.0,53.0,1015.2,1012.3,3.0,0.0,29.3,31.2,1,0,0,1,0,0,0,1,0,0,0
2856,8.1,25.2,0.0,4.0,11.0,28.0,4.0,17.0,72.0,25.0,1022.8,1018.5,2.0,4.0,14.4,24.7,0,1,0,0,0,0,0,0,0,1,0
5712,3.4,14.4,0.0,1.2,7.6,33.0,11.0,6.0,84.0,45.0,1023.0,1017.6,1.0,7.0,4.8,13.7,0,0,0,0,1,0,0,0,0,1,0
3660,21.1,27.5,1.6,10.0,3.2,39.0,13.0,15.0,88.0,50.0,1015.7,1013.8,7.0,7.0,21.3,27.2,1,1,0,0,0,1,0,0,0,0,0
5151,20.2,39.9,0.0,15.0,13.4,41.0,2.0,20.0,28.0,5.0,1008.2,1006.3,0.0,0.0,26.0,38.3,0,0,0,1,0,0,0,0,1,0,0
2606,20.9,33.6,0.0,6.8,11.0,41.0,19.0,13.0,70.0,27.0,1016.1,1011.5,1.0,1.0,25.9,32.6,0,0,0,0,1,0,1,0,0,0,0
12551,15.6,25.5,0.0,8.6,12.2,46.0,17.0,31.0,62.0,57.0,1016.5,1015.7,2.0,2.0,22.0,24.1,0,0,1,0,0,1,0,0,0,0,0
3616,20.9,30.7,0.0,8.0,11.7,33.0,19.0,15.0,62.0,51.0,1014.5,1011.7,1.0,1.0,27.5,29.8,0,0,1,0,0,0,0,1,0,0,0
1985,19.9,33.9,1.6,6.4,10.4,43.0,30.0,13.0,71.0,34.0,1012.5,1007.9,2.0,6.0,23.4,32.4,1,1,0,0,0,1,0,0,0,0,0
3967,3.8,10.0,0.0,1.6,0.0,46.0,26.0,13.0,85.0,97.0,1013.0,1012.9,7.0,7.0,6.0,7.4,0,0,0,0,1,0,0,0,0,1,0
1982,10.2,31.0,0.0,8.0,12.2,33.0,9.0,24.0,34.0,23.0,1014.0,1010.2,2.0,4.0,23.9,29.5,0,0,1,0,0,0,0,0,0,0,1
14423,9.1,26.4,0.0,5.2,5.8,43.0,7.0,17.0,89.0,36.0,1017.5,1015.0,2.0,7.0,13.2,24.3,0,1,0,0,0,0,0,0,0,1,0
7844,14.9,30.7,0.0,6.4,10.7,50.0,15.0,35.0,35.0,27.0,1009.6,1005.5,0.0,1.0,24.0,28.5,0,0,1,0,0,1,0,0,0,0,0
5562,26.6,40.5,0.0,16.6,10.7,57.0,24.0,22.0,16.0,24.0,1007.1,1006.3,5.0,3.0,33.3,35.4,0,0,1,0,0,0,0,0,1,0,0
9194,24.4,39.4,0.0,13.6,12.6,52.0,11.0,20.0,43.0,17.0,1009.1,1004.9,1.0,1.0,28.2,38.6,0,0,0,1,0,1,0,0,0,0,0
3802,20.7,24.5,0.0,4.0,0.4,31.0,13.0,19.0,82.0,70.0,1012.7,1009.9,8.0,7.0,22.0,23.0,0,0,0,0,1,0,0,1,0,0,0
8893,13.0,21.7,11.0,1.0,10.1,61.0,35.0,24.0,54.0,32.0,1008.7,1008.7,1.0,1.0,18.1,21.2,1,0,1,0,0,1,0,0,0,0,0
488,8.2,16.8,0.0,2.4,0.9,56.0,17.0,31.0,93.0,81.0,1017.4,1015.3,7.0,8.0,13.9,16.6,0,1,0,0,0,0,0,0,1,0,0
9141,8.2,17.7,0.0,2.2,7.2,56.0,13.0,20.0,58.0,52.0,1019.7,1017.7,2.0,2.0,12.8,15.3,0,0,0,0,1,1,0,0,0,0,0
3160,18.9,24.3,0.0,6.2,0.4,33.0,19.0,15.0,67.0,70.0,1015.7,1013.4,6.0,7.0,22.4,23.0,0,0,0,0,1,0,0,1,0,0,0
7635,20.2,23.4,13.4,8.2,0.0,44.0,7.0,6.0,90.0,86.0,1009.1,1009.3,8.0,8.0,21.3,21.9,1,0,0,1,0,1,0,0,0,0,0
1621,15.1,32.8,0.0,8.4,13.0,50.0,19.0,20.0,44.0,21.0,1016.0,1012.0,1.0,2.0,23.0,31.8,0,0,1,0,0,0,0,0,0,0,1
10583,1.7,14.5,0.0,0.4,6.3,20.0,11.0,9.0,99.0,56.0,1030.9,1028.9,8.0,2.0,6.0,13.5,0,0,0,0,1,1,0,0,0,0,0
2207,5.8,15.0,0.0,2.6,5.0,59.0,26.0,28.0,64.0,59.0,1025.1,1025.2,2.0,4.0,12.3,14.6,0,0,0,0,1,0,0,0,0,1,0
6398,24.0,32.2,0.0,8.0,10.9,33.0,13.0,26.0,60.0,61.0,1006.5,1002.5,6.0,2.0,29.0,30.2,0,0,0,1,0,0,0,1,0,0,0
6371,25.9,32.3,0.2,7.0,5.5,39.0,22.0,24.0,64.0,75.0,1013.8,1011.8,2.0,7.0,30.3,28.0,0,0,1,0,0,0,0,1,0,0,0
1419,15.4,24.7,0.0,9.0,8.7,35.0,9.0,24.0,64.0,49.0,1012.2,1009.9,7.0,3.0,17.6,23.3,0,0,0,1,0,0,0,0,0,1,0
874,13.7,20.7,25.6,4.0,6.6,67.0,28.0,35.0,73.0,62.0,1007.4,1009.4,7.0,7.0,17.8,17.4,1,0,0,0,1,0,0,0,0,0,1
2519,23.8,32.6,0.4,3.2,10.1,35.0,17.0,22.0,73.0,55.0,1011.6,1008.2,4.0,5.0,27.7,30.8,0,1,0,0,0,0,1,0,0,0,0
7510,10.9,22.2,0.0,1.8,10.0,20.0,7.0,6.0,95.0,57.0,1024.8,1021.5,1.0,1.0,14.3,21.8,0,1,0,0,0,0,0,0,0,1,0
13,10.6,19.9,0.0,3.0,8.6,46.0,17.0,30.0,61.0,50.0,1014.4,1012.3,8.0,7.0,13.2,19.6,0,0,0,1,0,0,0,0,1,0,0
10982,7.0,12.4,8.8,1.2,5.2,44.0,11.0,13.0,87.0,96.0,1003.0,1000.0,7.0,8.0,10.1,9.0,1,0,1,0,0,0,0,0,0,1,0
4035,23.5,31.8,3.2,2.2,5.3,41.0,6.0,17.0,79.0,62.0,1008.7,1005.8,7.0,7.0,28.7,31.7,1,0,1,0,0,0,1,0,0,0,0
14408,13.7,16.4,19.6,5.6,6.5,37.0,13.0,22.0,75.0,60.0,1027.3,1026.5,6.0,6.0,14.2,15.1,1,1,0,0,0,0,0,0,0,1,0
4326,17.5,22.0,4.8,0.2,6.7,35.0,17.0,17.0,91.0,85.0,1015.9,1013.6,7.0,6.0,20.2,21.3,1,1,0,0,0,1,0,0,0,0,0
12701,13.5,31.1,0.0,2.4,11.3,44.0,13.0,30.0,69.0,63.0,1012.6,1010.1,1.0,1.0,21.5,24.1,0,0,1,0,0,1,0,0,0,0,0
7520,14.4,21.8,0.0,3.2,7.6,22.0,2.0,9.0,78.0,62.0,1024.8,1021.9,7.0,5.0,18.1,21.0,0,1,0,0,0,0,0,0,0,1,0
3939,18.8,23.4,0.0,5.6,10.6,30.0,13.0,22.0,59.0,54.0,1015.0,1014.0,1.0,1.0,21.6,22.1,0,1,0,0,0,1,0,0,0,0,0
6386,24.0,32.1,0.0,10.0,11.7,37.0,15.0,28.0,72.0,73.0,1008.5,1006.4,2.0,2.0,29.7,30.6,0,0,0,1,0,0,0,1,0,0,0
7229,16.2,30.7,0.0,7.6,12.2,43.0,13.0,22.0,47.0,20.0,1024.0,1021.1,1.0,1.0,22.0,29.5,0,0,1,0,0,1,0,0,0,0,0
11254,7.3,14.7,1.2,1.0,5.3,44.0,20.0,24.0,92.0,65.0,1018.9,1015.2,5.0,7.0,9.4,12.8,1,0,0,0,1,0,0,0,0,1,0
5763,14.6,19.6,0.0,6.6,9.9,50.0,26.0,28.0,56.0,54.0,1016.9,1015.9,6.0,6.0,17.6,17.6,0,0,1,0,0,1,0,0,0,0,0
2252,12.3,22.8,0.0,3.0,8.5,26.0,6.0,9.0,69.0,53.0,1028.4,1026.1,3.0,3.0,17.5,21.6,0,0,0,0,1,0,0,1,0,0,0
10083,14.2,35.3,0.0,8.0,6.1,41.0,17.0,19.0,32.0,14.0,1018.7,1014.9,0.0,1.0,24.7,34.0,0,0,1,0,0,0,0,0,0,1,0
7451,23.0,31.3,0.0,8.0,10.0,39.0,17.0,30.0,62.0,62.0,1015.3,1011.9,3.0,1.0,28.4,29.5,0,1,0,0,0,0,0,1,0,0,0
6423,23.4,29.0,7.0,2.8,1.7,35.0,13.0,17.0,93.0,75.0,1011.8,1008.7,8.0,7.0,23.6,27.4,1,0,0,1,0,0,0,1,0,0,0
9357,8.3,17.9,0.0,2.8,7.3,52.0,19.0,30.0,63.0,26.0,1013.6,1006.2,6.0,3.0,10.4,17.2,0,0,0,0,1,0,0,0,0,1,0
2241,3.0,15.5,0.2,2.4,9.4,52.0,6.0,20.0,59.0,37.0,1012.2,1007.1,6.0,7.0,10.7,15.1,0,0,0,0,1,0,0,0,0,1,0
6646,20.0,28.3,0.0,8.2,2.1,30.0,11.0,17.0,63.0,59.0,1017.4,1015.6,6.0,7.0,25.1,25.7,0,0,1,0,0,0,0,1,0,0,0
5277,24.4,31.2,17.2,5.2,6.8,39.0,13.0,26.0,78.0,58.0,1015.4,1012.2,7.0,7.0,27.6,30.2,1,0,0,1,0,0,0,1,0,0,0
2461,4.0,13.3,0.8,0.8,6.0,19.0,7.0,11.0,97.0,70.0,1027.0,1023.5,5.0,5.0,6.3,11.9,0,0,0,0,1,0,0,0,0,1,0
11582,18.6,33.7,0.0,9.2,13.0,39.0,13.0,19.0,68.0,49.0,1011.1,1008.1,1.0,1.0,26.3,29.2,0,0,0,1,0,1,0,0,0,0,0
4230,3.1,15.7,0.2,1.4,8.8,39.0,9.0,26.0,93.0,62.0,1020.6,1020.6,1.0,4.0,9.4,14.2,0,1,0,0,0,0,0,0,0,1,0
11994,13.6,19.6,0.0,6.0,0.9,35.0,15.0,20.0,90.0,77.0,1018.5,1017.0,8.0,8.0,15.4,18.9,0,0,0,1,0,0,0,0,0,1,0
3396,27.6,34.6,0.0,7.0,8.3,37.0,9.0,22.0,71.0,55.0,1007.3,1004.0,5.0,7.0,30.7,34.2,0,0,0,1,0,0,1,0,0,0,0
1195,17.5,32.4,26.6,8.4,11.2,46.0,24.0,22.0,53.0,39.0,1009.7,1005.0,2.0,7.0,26.2,31.1,1,0,1,0,0,0,1,0,0,0,0
4370,12.4,23.8,0.0,8.0,9.2,39.0,11.0,20.0,56.0,57.0,1014.2,1012.4,1.0,5.0,20.2,21.2,0,0,1,0,0,0,0,0,0,0,1
953,10.6,25.8,0.0,4.0,10.1,20.0,2.0,6.0,69.0,39.0,1017.4,1014.5,1.0,2.0,17.9,25.1,0,0,0,0,1,0,0,1,0,0,0
13450,11.7,19.1,12.6,2.6,3.7,39.0,11.0,7.0,88.0,74.0,1022.8,1019.3,3.0,7.0,16.0,18.2,1,1,0,0,0,0,0,0,0,1,0
640,4.3,22.4,0.0,2.4,10.1,31.0,13.0,11.0,100.0,48.0,1027.7,1024.0,2.0,1.0,9.9,21.7,0,0,1,0,0,0,0,0,1,0,0
1039,10.6,22.4,0.4,0.8,7.4,41.0,6.0,20.0,86.0,82.0,1021.4,1017.2,4.0,7.0,17.1,19.8,0,0,0,0,1,1,0,0,0,0,0
13965,10.9,35.0,0.0,7.2,11.6,30.0,7.0,7.0,71.0,21.0,1014.7,1011.6,1.0,7.0,18.8,33.4,0,0,0,1,0,0,0,0,0,1,0
5759,15.5,18.8,0.0,9.2,6.5,70.0,35.0,26.0,42.0,27.0,1001.8,1003.5,1.0,7.0,15.8,16.8,0,0,1,0,0,0,0,0,0,1,0
2561,8.0,16.7,0.0,2.2,3.8,48.0,24.0,22.0,65.0,55.0,1025.3,1022.1,7.0,4.0,10.1,15.4,0,0,0,0,1,0,0,0,0,0,1
1652,13.4,19.0,1.2,3.0,4.2,43.0,24.0,28.0,83.0,73.0,1015.2,1016.1,7.0,7.0,15.3,17.0,1,0,0,1,0,0,0,0,1,0,0
1151,18.0,27.9,2.4,5.6,13.1,33.0,9.0,15.0,55.0,46.0,1016.4,1013.9,4.0,3.0,25.1,26.9,1,0,0,1,0,0,0,1,0,0,0
11378,6.8,27.3,0.0,4.0,11.7,20.0,13.0,9.0,66.0,31.0,1032.3,1026.6,1.0,1.0,16.5,26.6,0,0,1,0,0,1,0,0,0,0,0
3583,6.6,10.6,0.0,2.8,2.8,59.0,35.0,28.0,72.0,71.0,1014.4,1014.2,6.0,5.0,7.7,8.0,0,0,0,0,1,0,0,0,0,1,0
7559,14.6,27.8,0.0,6.6,10.1,35.0,13.0,24.0,60.0,56.0,1021.8,1018.6,3.0,2.0,22.8,25.3,0,0,0,0,1,0,0,1,0,0,0
5883,5.8,17.4,0.0,3.8,8.7,20.0,4.0,9.0,71.0,43.0,1032.3,1030.1,2.0,4.0,10.2,16.4,0,0,0,0,1,0,0,0,1,0,0
3747,9.9,20.7,0.4,2.2,5.5,43.0,13.0,19.0,43.0,32.0,1018.4,1015.6,6.0,2.0,16.2,20.2,0,1,0,0,0,0,0,0,1,0,0
2784,17.1,33.9,0.0,7.8,8.3,48.0,7.0,17.0,34.0,18.0,1021.7,1017.7,6.0,7.0,25.9,32.9,0,1,0,0,0,0,0,0,1,0,0
4748,6.1,24.7,0.0,4.0,10.3,33.0,7.0,11.0,63.0,25.0,1025.9,1021.2,4.0,7.0,12.3,22.1,0,0,1,0,0,0,0,0,0,1,0
2991,5.7,20.1,0.0,4.6,9.9,33.0,17.0,9.0,60.0,33.0,1017.8,1015.4,3.0,4.0,13.5,19.0,0,0,1,0,0,0,0,0,1,0,0
5728,10.2,21.8,0.0,7.4,12.6,37.0,9.0,17.0,49.0,40.0,1020.9,1018.2,7.0,6.0,17.3,20.5,0,0,1,0,0,0,0,0,0,0,1
1822,4.2,17.2,0.0,4.8,10.7,37.0,20.0,17.0,30.0,30.0,1017.2,1013.8,2.0,0.0,12.7,16.0,0,0,0,0,1,1,0,0,0,0,0
10692,7.6,12.9,0.2,0.2,7.9,50.0,2.0,17.0,55.0,55.0,1017.9,1016.2,6.0,7.0,10.7,11.0,0,0,1,0,0,0,0,0,0,1,0
5208,25.9,34.2,0.0,5.2,9.1,33.0,11.0,11.0,75.0,40.0,1011.1,1008.0,6.0,5.0,29.4,33.7,0,1,0,0,0,0,1,0,0,0,0
372,10.6,20.9,0.0,3.4,8.9,28.0,7.0,17.0,69.0,53.0,1025.4,1022.8,3.0,2.0,14.2,19.0,0,0,0,0,1,0,0,1,0,0,0
4985,16.1,22.1,2.4,4.2,8.7,31.0,13.0,13.0,70.0,70.0,1020.2,1018.2,2.0,3.0,19.9,20.3,1,1,0,0,0,1,0,0,0,0,0
8721,4.2,16.5,0.0,2.0,5.5,33.0,6.0,17.0,81.0,36.0,1024.5,1022.2,6.0,6.0,8.4,15.4,0,1,0,0,0,0,0,0,0,1,0
1922,8.1,19.9,0.4,6.6,10.3,72.0,24.0,31.0,61.0,50.0,1013.2,1010.9,6.0,3.0,15.1,18.4,0,0,1,0,0,0,0,0,1,0,0
5120,14.7,28.0,0.0,10.0,10.1,39.0,17.0,24.0,68.0,33.0,1011.6,1008.6,1.0,3.0,18.6,26.6,0,0,0,1,0,0,0,0,1,0,0
4828,17.0,24.3,4.8,4.0,12.0,37.0,19.0,22.0,71.0,64.0,1021.8,1021.2,6.0,6.0,22.4,22.8,1,0,1,0,0,1,0,0,0,0,0
64,26.1,41.3,0.0,14.8,9.9,70.0,15.0,30.0,27.0,11.0,1003.8,999.0,2.0,5.0,34.6,40.7,0,0,0,1,0,0,1,0,0,0,0
1742,8.4,18.5,5.8,3.0,5.1,54.0,20.0,24.0,91.0,60.0,1007.0,1007.3,7.0,6.0,10.5,17.2,1,1,0,0,0,0,0,0,1,0,0
11742,2.4,18.5,0.2,1.8,9.9,30.0,17.0,9.0,93.0,48.0,1026.3,1021.9,2.0,0.0,8.3,18.0,0,0,0,0,1,1,0,0,0,0,0
40,14.1,25.9,0.0,11.6,12.3,44.0,22.0,24.0,38.0,19.0,1011.9,1010.1,0.0,0.0,14.8,24.1,0,0,0,1,0,1,0,0,0,0,0
1937,4.7,18.3,0.0,3.2,10.6,31.0,15.0,13.0,82.0,52.0,1026.6,1024.5,1.0,2.0,10.2,18.3,0,0,1,0,0,0,0,0,0,1,0
6550,9.7,23.3,0.0,6.0,10.7,39.0,22.0,20.0,47.0,33.0,1016.5,1011.8,0.0,1.0,17.3,23.0,0,0,0,0,1,0,0,1,0,0,0
5748,18.2,28.6,0.0,10.6,8.0,43.0,15.0,13.0,67.0,42.0,1011.8,1007.5,1.0,7.0,22.2,26.0,0,0,0,1,0,0,0,0,0,0,1
8295,17.9,34.6,0.0,9.4,13.0,28.0,13.0,9.0,69.0,36.0,1012.6,1010.8,3.0,1.0,21.0,32.8,0,0,0,1,0,0,0,0,0,1,0
2975,18.6,29.0,0.0,5.8,3.6,52.0,17.0,30.0,65.0,69.0,1021.5,1017.7,7.0,7.0,22.1,20.2,0,1,0,0,0,1,0,0,0,0,0
9652,9.0,17.9,0.0,3.8,3.8,43.0,13.0,19.0,71.0,43.0,1024.9,1023.2,7.0,6.0,11.7,17.2,0,1,0,0,0,0,0,0,0,1,0
12912,4.4,12.7,9.0,3.0,6.1,59.0,9.0,22.0,99.0,62.0,1015.3,1015.3,7.0,4.0,7.7,11.8,1,0,1,0,0,0,0,0,0,1,0
8542,19.4,33.7,4.4,5.0,4.3,70.0,17.0,28.0,71.0,38.0,1008.9,1005.3,1.0,7.0,23.3,32.8,1,0,1,0,0,0,0,0,0,1,0
3927,16.5,33.0,0.0,7.6,11.1,43.0,13.0,22.0,57.0,17.0,1015.5,1011.0,4.0,1.0,23.7,31.9,0,0,0,0,1,0,1,0,0,0,0
199,9.3,17.2,0.0,1.4,6.2,26.0,7.0,15.0,71.0,50.0,1025.4,1023.8,8.0,5.0,11.4,16.3,0,0,0,0,1,1,0,0,0,0,0
13246,6.7,17.9,0.0,5.0,7.9,52.0,13.0,17.0,57.0,41.0,1020.9,1015.6,7.0,5.0,12.6,17.3,0,0,0,0,1,0,0,0,0,1,0
9371,2.7,16.3,0.0,3.4,6.9,30.0,9.0,17.0,85.0,48.0,1021.3,1018.9,0.0,5.0,6.7,15.1,0,0,0,0,1,0,0,0,0,1,0
2549,10.8,27.4,8.2,4.8,12.2,37.0,9.0,13.0,65.0,33.0,1017.6,1014.1,0.0,5.0,18.4,25.8,1,0,1,0,0,1,0,0,0,0,0
5537,13.9,34.2,0.0,8.0,6.7,41.0,13.0,20.0,16.0,12.0,1015.1,1010.1,8.0,1.0,21.6,31.7,0,0,1,0,0,0,0,0,1,0,0
2568,16.0,28.0,0.0,5.2,10.1,24.0,6.0,9.0,69.0,51.0,1021.0,1017.5,1.0,1.0,20.9,26.3,0,1,0,0,0,0,0,1,0,0,0
190,5.2,14.2,3.2,1.2,5.2,24.0,9.0,13.0,100.0,74.0,1012.4,1009.3,6.0,2.0,6.1,14.0,1,0,0,0,1,0,0,0,1,0,0
6630,14.9,28.3,0.0,6.6,11.1,31.0,9.0,22.0,67.0,54.0,1015.5,1012.2,3.0,1.0,23.9,27.4,0,0,1,0,0,0,0,1,0,0,0
1408,9.1,34.9,0.0,8.0,11.4,46.0,7.0,11.0,11.0,5.0,1015.4,1010.6,0.0,1.0,24.6,33.1,0,0,1,0,0,0,1,0,0,0,0
212,7.4,22.8,0.0,3.6,10.6,35.0,17.0,15.0,43.0,23.0,1020.8,1016.5,0.0,0.0,13.7,22.5,0,0,0,0,1,1,0,0,0,0,0
11173,7.0,15.5,0.0,1.2,4.2,48.0,24.0,28.0,66.0,58.0,1020.4,1017.4,4.0,3.0,9.6,15.3,0,1,0,0,0,0,0,0,0,1,0
